accuracy,latency,energy,avg energy edge (J),avg latency edge (ms),avg latency cloud (ms),avg latency transfer (ms),avg energy cloud (J),avg energy cloud gpu (J),utilization cloud cpu (%),utilization cloud gpu (%),utilization edge cpu (%),tensor size (KB),cpu-freq,layer,edge-accelerator,server-accelerator
0.609,1976.9816453619999,78.02916624459884,5.828215622040249,1884.351387085,79.399524,13.23073427699994,72.2009506225586,5.044291973114014,1.7000000476837158,4.256999969482422,25.8,784.0244140625,600.0,7.0,off,True
0.609,2057.659389981,155.7874242585489,6.031274966556705,1884.883243703,159.335648,13.44049827799995,149.7561492919922,9.456621170043945,11.100000381469727,0.0,25.8,784.0244140625,600.0,7.0,off,False
0.609,2576.974531003,79.40136835948697,7.580147961537743,2483.467719274,79.077539,14.429272728999763,71.82122039794922,4.991694927215576,1.7000000476837158,4.126999855041504,25.7,784.0244140625,600.0,8.0,off,True
0.609,2647.5863554790003,148.3316105142968,7.7674778238671305,2483.529892241,150.780943,13.275520238000098,140.5641326904297,8.877435684204102,10.800000190734863,0.0,25.6,784.0244140625,600.0,8.0,off,False
0.609,3076.454070159,80.87005705714601,9.076218556169449,2984.352315661,78.831315,13.270439497999988,71.79383850097656,4.965991020202637,1.7000000476837158,3.5,25.5,784.0244140625,600.0,9.0,off,True
0.609,3166.437367093,154.7956132974408,9.311787613847065,2989.405798302,156.331724,20.69984479099969,145.48382568359375,9.291539192199707,10.199999809265137,0.0,25.5,784.0244140625,600.0,9.0,off,False
0.609,3064.494694218,78.92546264953043,9.037172244256995,2982.308370643,77.236473,4.949850574999729,69.88829040527344,4.863953113555908,1.7000000476837158,3.181999921798706,25.6,196.0244140625,600.0,10.0,off,True
0.609,3136.358322928,149.0145398823477,9.225141688988316,2981.2084551079997,149.988432,5.161435820000065,139.78939819335938,8.903021812438965,10.199999809265137,0.0,25.5,196.0244140625,600.0,10.0,off,False
0.609,3417.014097279,81.03834027649984,10.055735296031083,3268.4678744390003,78.003742,70.5424808399997,70.98260498046875,4.904461860656738,1.7000000476837158,3.1549999713897705,25.5,392.0244140625,600.0,11.0,off,True
0.609,3440.241353977,146.27420918567478,10.118462725713849,3264.149655152,145.866352,30.225346825000088,136.15574645996094,8.7296724319458,9.5,0.0,25.5,392.0244140625,600.0,11.0,off,False
0.609,3901.9721959460003,82.29728996147067,11.52273856986911,3816.51876251,77.666634,7.7867994360000665,70.77455139160156,4.829102039337158,1.7000000476837158,2.309000015258789,25.4,392.0244140625,600.0,12.0,off,True
0.609,3975.665828651,147.96064180882632,11.709176965076328,3802.968791432,147.227879,25.469158218999866,136.25146484375,8.775754928588867,6.400000095367432,0.0,25.4,392.0244140625,600.0,12.0,off,False
0.607,4427.770578227,82.32447509292038,13.087788386377404,4343.634711680001,76.497299,7.638567546999752,69.23668670654297,4.6946210861206055,1.7000000476837158,2.194999933242798,25.4,392.0244140625,600.0,13.0,off,True
0.607,4496.0202798479995,132.96078604843288,13.271210853120389,4354.141852221,131.277904,10.60052362699983,119.6895751953125,7.752635955810547,4.400000095367432,0.0,25.4,392.0244140625,600.0,13.0,off,False
0.607,4429.875873041,80.24150685801199,13.096205039164328,4350.915671749,74.758291,4.20191029200042,67.14530181884766,4.571169853210449,1.7000000476837158,2.2239999771118164,25.4,98.0244140625,600.0,14.0,off,True
0.607,4483.243280528,134.74926746438518,13.23461902688519,4346.397363743,132.873131,3.972785784999644,121.5146484375,7.882275104522705,4.400000095367432,0.0,25.4,98.0244140625,600.0,14.0,off,False
0.605,96.111474373,69.06210685273264,0.31188560029122836,10.004585747,75.988831,10.118057625999995,68.7502212524414,4.930646896362305,1.7000000476837158,4.422999858856201,91.7,588.025390625,1400.0,0.0,off,True
0.609,279.06062124,169.17471379174876,0.9139563454596997,57.038920321999996,177.732495,44.28920591799999,168.26075744628906,10.54838752746582,14.800000190734863,0.0,37.3,3136.0263671875,1400.0,1.0,off,False
0.607,487.158002055,82.85929084987971,1.7565381643328428,354.481151527,88.997394,43.67945652799999,81.10275268554688,5.696889877319336,1.600000023841858,6.59499979019165,27.0,3136.0263671875,1400.0,2.0,off,True
0.607,570.799957352,160.60803966908452,2.01016979603765,357.186834555,168.453302,45.15982079699995,158.59786987304688,9.997620582580566,14.0,0.0,27.0,3136.0263671875,1400.0,2.0,off,False
0.607,476.668563151,75.69246770971617,1.6961832248528839,382.39533127600004,81.463916,12.809315874999967,73.99628448486328,5.2394561767578125,1.7000000476837158,4.291999816894531,27.0,784.0234375,1400.0,3.0,off,True
0.607,560.566563321,157.94794635901349,1.9504640592087867,382.342368636,165.60893,12.615264685,155.9974822998047,9.829131126403809,13.699999809265137,0.0,27.0,784.0234375,1400.0,3.0,off,False
0.608,684.8939932999999,161.3611808296989,2.430898236925471,492.668315671,168.877978,23.34769962899989,158.93028259277344,10.023158073425293,12.800000190734863,0.0,26.4,1568.0244140625,1400.0,4.0,off,False
0.609,852.498613827,78.8740439214078,3.132497290548432,746.207112248,82.946162,23.34533957899994,75.74154663085938,5.280837059020996,1.600000023841858,5.046000003814697,25.9,1568.0244140625,1400.0,5.0,off,True
0.609,937.969853487,160.30476675844807,3.3909941754402517,747.163180247,167.102873,23.70380024000002,156.9137725830078,9.918050765991211,11.5,0.0,25.9,1568.0244140625,1400.0,5.0,off,False
0.609,828.948355094,73.39604821149445,3.04981865827179,743.879297554,77.671215,7.397842540000013,70.34622955322266,4.970847129821777,1.7000000476837158,4.165999889373779,26.0,392.0244140625,1400.0,6.0,off,True
0.61,126.74821733499999,66.17237860697465,0.6673355771894933,45.601553141000004,73.382351,7.764313193999982,65.50504302978516,4.534862995147705,1.7000000476837158,3.2679998874664307,29.2,392.0244140625,800.0,11.0,max,True
0.607,179.349798592,70.75472817317217,0.7907694329377889,87.895231006,77.936571,13.51799658600001,69.96395874023438,4.969635009765625,1.7000000476837158,4.565000057220459,54.8,784.0234375,600.0,3.0,max,True
0.609,221.844245007,147.82631808091656,1.076180751815009,46.988970284000004,157.602347,17.252927723,146.75013732910156,9.20626163482666,11.699999809265137,0.0,40.1,784.0244140625,1600.0,7.0,std,False
0.609,205.062752004,128.75175245575895,0.9472862082003592,57.509021108999995,139.674937,7.878793895000001,127.8044662475586,8.155282020568848,6.300000190734863,0.0,44.8,392.0244140625,800.0,12.0,max,False
0.608,258.681651937,152.50426863263564,1.2426566941590786,72.90928633200001,161.525933,24.246432604999995,151.26161193847656,9.431922912597656,12.199999809265137,0.0,44.7,1568.0244140625,1400.0,4.0,max,False
0.609,205.786219394,129.38530384239533,0.9494670504031301,57.70229714,140.825675,7.258247254000025,128.4358367919922,8.2237548828125,6.300000190734863,0.0,44.5,392.0244140625,800.0,12.0,std,False
0.609,350.363214476,81.80583751994965,1.6713694413363696,197.63466450299998,88.470876,64.25767397300001,80.13446807861328,5.625338077545166,1.600000023841858,6.75,46.7,3136.0263671875,800.0,1.0,std,True
0.609,1436.3009059820001,70.5442874812231,6.27686194411372,1356.817630207,71.936391,7.546884775000038,64.26742553710938,4.420493125915527,1.7000000476837158,2.703000068664551,25.4,392.0244140625,1800.0,12.0,off,True
0.609,1132.6316373480001,73.1742329599318,4.435776233857583,1042.3883244859999,76.071047,14.172265862000273,68.73845672607422,4.763206958770752,1.7000000476837158,4.218999862670898,25.6,784.0244140625,1600.0,8.0,off,True
0.609,1676.3042673759999,139.12451961367768,6.126991537505794,1522.5005725669998,145.128059,8.675635809000028,132.99752807617188,8.518796920776367,8.300000190734863,0.0,25.5,392.0244140625,1400.0,11.0,off,False
0.609,201.76946889700002,143.0810894958535,0.9221844665566207,41.845317592,152.155692,7.768459305000022,142.15890502929688,8.939499855041504,12.199999809265137,0.0,49.9,392.0244140625,1000.0,6.0,std,False
0.608,2571.1058028330003,119.70324167877352,9.17374643951571,2444.3344626890002,122.81451,3.9568301440000795,110.52949523925781,7.168438911437988,1.5,0.0,25.3,98.0244140625,1200.0,17.0,off,False
0.609,2406.596233861,72.83285155967933,8.243892819444955,2326.234767164,72.338335,8.023131697000196,64.58895874023438,4.431888103485107,1.7000000476837158,2.694999933242798,25.4,392.0244140625,1000.0,12.0,off,True
0.61,202.297663886,135.13386997314637,0.934223977052617,48.291767047,146.026933,7.978963838999988,134.19964599609375,8.534830093383789,8.5,0.0,53.3,392.0244140625,800.0,11.0,max,False
0.609,204.228590504,138.81111109210562,1.0388637776524903,39.995291005000006,148.569504,15.663795499000003,137.77224731445312,8.679104804992676,11.5,0.0,43.8,784.0244140625,1800.0,7.0,max,False
0.608,187.377426956,125.10482064108095,0.9639743886395454,43.898966077,136.778732,6.69972887900002,124.1408462524414,7.994359016418457,4.199999809265137,0.0,32.8,392.0244140625,1800.0,13.0,std,False
0.605,188.95668011700002,158.02318863042942,0.6050672925387979,10.551470474,168.006695,10.398514642999999,157.41812133789062,9.90869426727295,14.0,0.0,86.5,588.025390625,1600.0,0.0,off,False
0.609,276.340417202,82.2745496894513,1.4403059150372388,142.28388452500002,89.218616,44.83791667700001,80.83424377441406,5.6711039543151855,1.600000023841858,6.710999965667725,44.8,3136.0263671875,600.0,1.0,max,True
0.609,126.061410743,66.14117183872526,0.594907190287757,45.642853701,72.904292,7.514265042000005,65.5462646484375,4.624054908752441,1.7000000476837158,4.289000034332275,57.0,392.0244140625,800.0,6.0,max,True
0.608,444.00092478600004,71.28380833312147,2.2510934893714665,364.783277016,76.987741,2.229906770000042,69.03271484375,4.512753963470459,1.7000000476837158,0.0,16.5,4.015625,1200.0,20.0,max,False
0.608,2313.03501409,69.2701135382597,8.638147901052655,2242.6054938790003,68.382556,2.0469642109997324,60.63196563720703,4.0308518409729,1.7000000476837158,0.0,25.3,4.015625,1400.0,20.0,off,True
0.609,134.761119651,64.14463345339264,0.6486732177969337,41.386115717,70.854209,22.52079493400001,63.4959602355957,4.498569011688232,1.7000000476837158,4.330999851226807,49.6,392.0244140625,1400.0,6.0,max,True
0.607,410.33677669,155.84442467918134,1.9403872035953997,199.477306415,164.030556,46.828914275000045,153.90403747558594,9.583039283752441,13.300000190734863,0.0,46.1,3136.0263671875,800.0,2.0,std,False
0.609,243.189991055,138.02322374694822,1.1185454022216441,82.68101988500001,147.458124,13.050847169999997,136.90467834472656,8.626070976257324,11.199999809265137,0.0,48.2,784.0244140625,800.0,7.0,std,False
0.605,189.80322857800002,155.22813792448545,0.5645484469463825,14.464079575,164.447463,10.891686003000018,154.66358947753906,9.61985969543457,15.0,0.0,96.0,588.025390625,800.0,0.0,off,False
0.609,215.402517872,141.5535145703396,1.0175038281520843,51.905108793,150.314663,13.182746079000026,140.5360107421875,8.79080581665039,12.0,0.0,47.0,784.0244140625,1200.0,7.0,max,False
0.609,191.629719398,140.84707998157506,0.8923375499344468,34.573710518,149.561245,7.494763879999965,139.95474243164062,8.744582176208496,12.199999809265137,0.0,52.5,392.0244140625,1200.0,6.0,max,False
0.605,185.235225963,156.2062585213115,0.6252496101786852,8.968445614,165.615519,10.65126134900001,155.5810089111328,9.680940628051758,15.300000190734863,0.0,85.8,588.025390625,1800.0,0.0,off,False
0.609,193.894863949,144.92949396515922,0.9106493606670262,31.903504233,154.463764,7.5275957160000075,144.0188446044922,9.025834083557129,12.0,0.0,50.1,392.0244140625,1400.0,6.0,max,False
0.609,118.736851695,64.06396912327484,0.5727429269857764,41.449414577,70.230067,7.057370117999994,63.49122619628906,4.464829921722412,1.7000000476837158,4.348999977111816,52.7,392.0244140625,1200.0,6.0,max,True
0.609,115.66385994599999,60.82046392243137,0.6303088931344986,46.648300706,66.774473,2.241086239999987,60.190155029296875,3.9972290992736816,1.7000000476837158,0.9959999918937683,27.4,24.5244140625,1800.0,18.0,max,True
0.609,111.969595073,62.592108268040064,0.5665002052959203,35.33060757,69.484395,7.154592502999989,62.02560806274414,4.269957065582275,1.7000000476837158,2.9489998817443848,44.8,392.0244140625,1400.0,12.0,max,True
0.607,638.473453913,153.07753383180227,2.1157113220366597,464.515397156,161.356838,12.601218756999941,150.96182250976562,9.451311111450195,13.899999618530273,0.0,27.0,784.0234375,1000.0,3.0,off,False
0.61,208.971779435,132.51894902151892,0.9117865459329962,58.885287291000004,142.338906,7.747586143999996,131.60716247558594,8.350736618041992,9.0,0.0,57.8,392.0244140625,600.0,11.0,max,False
0.609,330.273529195,156.51916524291363,1.6310426843198895,120.617994255,164.252751,45.402783940000006,154.88812255859375,9.633781433105469,15.100000381469727,0.0,45.4,3136.0263671875,1400.0,1.0,std,False
0.607,652.3983090199999,66.75387787476556,1.898203131113219,567.695645224,72.294614,12.408049795999915,64.85567474365234,4.630235195159912,1.7000000476837158,5.040999889373779,27.1,784.0234375,800.0,3.0,off,True
0.608,139.136476393,63.325776703014505,0.6707855531121611,61.754350744999996,69.497122,7.8850036480000085,62.654991149902344,4.223670959472656,1.7000000476837158,2.361999988555908,44.6,392.0244140625,800.0,13.0,std,True
0.609,251.291111403,134.70421248722806,1.0986827020718097,93.504075902,144.436335,13.350700500999977,133.60552978515625,8.444320678710938,10.0,0.0,49.5,784.0244140625,600.0,9.0,std,False
0.607,489.468309797,62.60308077319407,2.6508445976569655,420.890156782,66.613966,1.9641870149999932,59.95223617553711,3.9205429553985596,1.7000000476837158,0.0,12.6,4.015625,1800.0,21.0,std,True
0.608,1765.7046090469998,68.00224727667762,7.804119530095589,1694.882667251,67.6083,3.2136417959999193,60.19812774658203,4.071455001831055,1.7000000476837158,0.9950000047683716,25.3,98.0244140625,800.0,17.0,off,True
0.607,534.124079363,157.54827183032677,2.1012656047408225,322.261639925,165.988311,45.87412843799996,155.44700622558594,9.768997192382812,13.300000190734863,0.0,26.9,3136.0263671875,1800.0,2.0,off,False
0.608,2972.369549037,70.35573048935868,10.216299489602816,2902.933547778,66.82713,2.6088712590000256,60.13943099975586,4.020234107971191,1.7000000476837158,0.9940000176429749,25.4,24.5244140625,1000.0,18.0,off,True
0.609,224.38276283500002,141.1618815526715,1.0429087743511796,61.613505888999995,150.136357,12.632899946000038,140.1189727783203,8.835915565490723,11.899999618530273,0.0,45.5,784.0244140625,1000.0,7.0,std,False
0.609,1160.026304369,65.6215669778079,4.63974019558134,1086.636796024,68.236365,5.153143344999961,60.98182678222656,4.273306846618652,1.7000000476837158,3.4059998989105225,25.5,196.0244140625,1800.0,10.0,off,True
0.607,1625.841781627,69.15862013044828,6.5770046824502355,1549.285144346,69.284689,7.271948281000121,62.58161544799805,4.224062919616699,1.7000000476837158,2.371000051498413,25.4,392.0244140625,1800.0,13.0,off,True
0.609,258.762960974,144.56841599889273,1.247813581900537,81.145209488,153.90772,23.71003148599999,143.3206024169922,9.057304382324219,12.600000381469727,0.0,45.7,1568.0244140625,1200.0,5.0,max,False
0.607,1793.1845173410002,68.74073874628122,7.214054938908183,1716.938742251,68.468308,7.777467090000286,61.52668380737305,4.179553985595703,1.7999999523162842,2.3980000019073486,25.4,392.0244140625,1600.0,13.0,off,True
0.607,2794.4306264039997,128.88247805920435,9.55935794201684,2655.332672854,131.20439,7.893563549999612,119.3231201171875,7.721242904663086,4.400000095367432,0.0,25.4,392.0244140625,1000.0,13.0,off,False
0.607,265.968105015,152.24129000797004,1.317583953282547,41.285554446999996,161.453991,63.22855956800001,150.9237060546875,9.501370429992676,13.899999618530273,0.0,46.4,784.0234375,1800.0,3.0,max,False
0.609,223.95196232199999,107.97983146097488,0.9924504795295715,64.422998746,118.758846,40.77011757599996,106.98738098144531,6.989327907562256,1.5,0.0,50.2,98.0244140625,600.0,17.0,max,False
0.609,164.116847963,107.53073795201041,0.8237448489830613,42.705734585,117.882849,3.528264378000003,106.70699310302734,6.937331199645996,2.5999999046325684,0.0,32.2,98.0244140625,1600.0,16.0,max,False
0.609,224.14404223,75.95043126432616,1.246390736982405,96.766867843,82.836044,44.541130386999995,74.70404052734375,5.3127641677856445,1.600000023841858,7.184999942779541,44.9,3136.0263671875,1800.0,1.0,std,True
0.609,962.74551908,70.83740464337916,3.406443034492445,863.919827749,74.815884,24.009807331000033,67.43096160888672,4.7542290687561035,1.7000000476837158,5.50600004196167,25.9,1568.0244140625,1200.0,5.0,off,True
0.609,120.24877552400001,64.63801768225487,0.5691166202431441,41.537447598,71.454124,7.257203926000017,64.06890106201172,4.548476219177246,1.7000000476837158,4.324999809265137,49.9,392.0244140625,1000.0,6.0,std,True
0.609,325.324071302,149.14823512948755,1.5304525367141126,142.37144627700002,157.774941,25.177684024999962,147.61778259277344,9.28566837310791,12.800000190734863,0.0,43.2,1568.0244140625,1200.0,5.0,std,False
0.607,3075.388850858,70.08449947533803,10.571342584468889,3005.332370204,66.795599,3.260881653999647,59.51315689086914,3.931881904602051,1.7000000476837158,0.0,25.3,4.015625,1000.0,21.0,off,True
0.609,169.84332787099999,108.67022543352422,0.8534911195593834,47.13386242,120.251391,2.4580744509999874,107.81673431396484,7.076935768127441,1.5,0.0,28.9,24.5244140625,1600.0,18.0,max,False
0.607,793.708710861,154.58899219749426,2.5521422219083187,573.5657609,162.281106,57.861843961000005,152.03684997558594,9.550390243530273,13.800000190734863,0.0,27.0,3136.0263671875,800.0,2.0,off,False
0.609,127.23378148,59.606172995415584,0.6262611912163616,57.898586118,65.969545,3.365650362000011,58.97991180419922,3.964772939682007,1.7000000476837158,0.996999979019165,42.4,98.0244140625,800.0,17.0,max,True
0.609,188.90386168999999,127.90864653035142,0.8902749483201624,42.812161849,138.559695,7.532004840999974,127.01837158203125,8.154826164245605,6.800000190734863,0.0,48.9,392.0244140625,1000.0,12.0,max,False
0.609,124.58650956299999,66.22689538368016,0.6661043680551648,39.515624205,72.995332,12.075553357999993,65.560791015625,4.619686126708984,1.7000000476837158,4.577000141143799,44.0,784.0244140625,1800.0,7.0,max,True
0.609,828.805883816,70.5788946635566,3.5212622172675374,742.2744725570001,74.564021,11.967390258999927,67.05763244628906,4.716259956359863,1.7000000476837158,4.497000217437744,25.8,784.0244140625,800.0,7.0,off,True
0.609,330.34247635900005,157.6845746519355,1.6417279722480056,118.527502595,166.150862,45.66411176400007,156.0428466796875,9.77853775024414,14.899999618530273,0.0,45.5,3136.0263671875,1400.0,1.0,max,False
0.608,330.495300811,152.9441741617263,1.4465087564528585,143.710616047,162.202199,24.582485763999983,151.49766540527344,9.54623794555664,13.199999809265137,0.0,50.2,1568.0244140625,600.0,4.0,std,False
0.609,202.068446347,139.8724695160091,1.031466098040354,40.139168353,148.933579,12.99569899399998,138.84100341796875,8.765022277832031,12.800000190734863,0.0,43.3,784.0244140625,800.0,7.0,max,False
0.609,1671.7318009649998,146.78474724353538,5.668460012090051,1506.524163199,152.30196,12.905677765999826,141.1162872314453,8.963129043579102,10.399999618530273,0.0,25.6,784.0244140625,1000.0,8.0,off,False
0.611,4555.428994258999,75.27691246264348,13.428241503170824,4482.384751420999,69.455177,3.5890658380001668,61.848670959472656,4.210836887359619,1.7000000476837158,1.3760000467300415,25.4,98.0244140625,600.0,15.0,off,True
0.608,3672.563885476,73.11842496118516,12.049279758548437,3601.420226137,68.013205,3.130454338999897,61.06914520263672,4.065250873565674,1.7000000476837158,0.9980000257492065,25.4,24.517578125,800.0,19.0,off,True
0.609,166.57569353,65.28052600376803,0.8110130643149018,82.44393765199999,71.533585,12.598170878000005,64.46951293945312,4.450222969055176,1.7000000476837158,4.001999855041504,45.1,784.0244140625,1200.0,9.0,max,True
0.609,100.536456008,62.434209275679684,0.4989408735800744,26.596051986000003,69.272378,4.668026021999992,61.93526840209961,4.3133039474487305,1.7000000476837158,3.364000082015991,49.7,196.0244140625,1400.0,10.0,max,True
0.609,211.847473308,145.22138360802984,1.0727782613501429,43.629567883,155.333215,12.884690425000002,144.1486053466797,9.066779136657715,11.899999618530273,0.0,39.8,784.0244140625,1800.0,7.0,std,False
0.607,236.469473648,75.59052413253917,1.259499962617302,109.859642803,82.238119,44.37171184499999,74.33102416992188,5.21435022354126,1.7000000476837158,7.164999961853027,43.9,3136.0263671875,1600.0,2.0,std,True
0.608,191.70839203900002,121.76001344941326,0.9193152072257638,50.691389497,132.975258,8.041744542000004,120.8406982421875,7.761663913726807,4.400000095367432,0.0,38.4,392.0244140625,1200.0,13.0,std,False
0.605,184.861391212,153.4138726023081,0.505135419690895,10.668539963999999,163.166911,11.025940248000012,152.9087371826172,9.523832321166992,15.0,0.0,94.8,588.025390625,1200.0,0.0,off,False
0.608,466.898234706,73.09938169767153,2.210839522378564,384.642027199,79.696771,2.559436507000001,70.88854217529297,4.651692867279053,1.7000000476837158,0.0,26.8,4.015625,600.0,20.0,max,False
0.609,173.42329591299998,102.91072986315415,0.8360152025096179,56.851313115,113.658375,2.9136077979999584,102.07471466064453,6.634057998657227,1.5,0.0,28.8,24.5244140625,1200.0,18.0,std,False
0.609,161.4219799,65.06645281865788,0.7727974231500625,77.152075536,71.239935,13.029969363999996,64.29365539550781,4.434084892272949,1.7000000476837158,4.004000186920166,45.2,784.0244140625,800.0,9.0,std,True
0.609,411.033830367,160.7338377788811,1.948483164623296,196.71080112599998,168.674859,45.64817024100003,158.7853546142578,9.845443725585938,15.5,0.0,46.9,3136.0263671875,800.0,1.0,max,False
0.611,1917.351199261,124.17431860105476,7.636141110820389,1785.1562044119999,128.553214,3.641780849000071,116.53817749023438,7.503702163696289,3.4000000953674316,0.0,25.4,98.0244140625,1600.0,15.0,off,False
0.607,2619.083261119,74.82535897769272,8.462451568024742,2543.4900056620004,73.002992,2.5902634569994802,66.36290740966797,4.264204025268555,1.7000000476837158,0.0,25.3,4.015625,1200.0,21.0,off,True
0.609,1364.527396902,149.5614580136605,4.8739427548714405,1194.539846468,154.189648,15.797902434000008,144.68751525878906,8.99830436706543,9.199999809265137,0.0,25.5,784.0244140625,1600.0,9.0,off,False
0.608,203.837796309,78.60078471365722,1.0757374114111302,59.142884579000004,84.237759,60.457152730000004,77.5250473022461,5.3008317947387695,1.7000000476837158,5.002999782562256,45.2,1568.0244140625,1800.0,4.0,max,True
0.607,300.845437847,85.97040741605254,1.491060187048626,161.82958458000002,91.748417,47.26743626700001,84.4793472290039,5.770938873291016,1.600000023841858,6.307000160217285,45.9,3136.0263671875,1000.0,2.0,max,True
0.611,134.50188099300001,68.39394790277386,0.6133921776762008,56.725903042999995,74.183029,3.5929489500000216,67.78055572509766,4.459672927856445,1.7000000476837158,1.2610000371932983,50.4,98.0244140625,600.0,15.0,std,True
0.609,253.135511074,85.52900663614437,1.3243633866326572,107.69009167200001,91.227387,54.21803240199998,84.20464324951172,5.766362190246582,1.600000023841858,6.593999862670898,44.9,3136.0263671875,1600.0,1.0,std,True
0.609,226.54497674200002,152.03838560710963,1.074793077812767,52.874924673,160.283964,13.38608806900001,150.96359252929688,9.353865623474121,10.0,0.0,46.0,784.0244140625,1200.0,8.0,max,False
0.608,132.241165089,70.15159869751129,0.651369815675354,47.120758706000004,75.884632,9.235774382999992,69.50022888183594,4.580141067504883,1.7000000476837158,2.2090001106262207,47.7,392.0244140625,1000.0,13.0,max,True
0.608,120.29880125599999,69.73692978484722,0.5513218746909737,41.622078027,75.198585,3.4781382289999954,69.18560791015625,4.54163122177124,1.7000000476837158,2.187999963760376,64.5,98.0244140625,600.0,14.0,max,True
0.609,204.815314484,154.5312424500476,0.9565964539538502,34.962898391,161.928805,7.923611092999977,153.57464599609375,9.4500093460083,11.0,0.0,45.5,392.0244140625,1400.0,6.0,std,False
0.609,238.344754656,76.35770457109561,1.0371174128924847,142.77567570500003,81.893773,13.67530595099997,75.32058715820312,5.108090877532959,1.7000000476837158,4.0920000076293945,52.5,784.0244140625,600.0,7.0,std,True
0.607,427.435912885,171.03898085769967,2.0677741926606177,142.361532648,176.971286,108.10309423700002,168.97120666503906,10.328034400939941,12.600000381469727,0.0,44.3,3136.0263671875,1400.0,2.0,std,False
0.609,787.7376850039999,155.03027981890037,3.268072787650371,604.6751019149999,160.097493,22.965090089,151.76220703125,9.342967987060547,11.699999809265137,0.0,25.9,1568.0244140625,1800.0,5.0,off,False
0.608,182.612606002,129.69296374416024,0.9413005361524224,36.208519273,138.479105,7.924981728999995,128.7516632080078,8.08189582824707,4.400000095367432,0.0,39.9,392.0244140625,1800.0,13.0,max,False
0.608,668.2647841490001,78.4174498559694,2.3416060449342373,561.08290543,83.03762,24.144258719000106,76.07584381103516,5.227939128875732,1.7000000476837158,5.074999809265137,26.4,1568.0244140625,1200.0,4.0,off,True
0.609,202.321685898,155.74954068952653,1.0029891758546472,30.866254373,162.656228,8.799203524999996,154.74655151367188,9.492236137390137,12.5,0.0,42.4,392.0244140625,1800.0,6.0,std,False
0.609,248.171854457,144.91616029243264,1.1738507221201302,82.401875714,152.835168,12.934810742999986,143.7423095703125,8.919323921203613,9.5,0.0,45.8,784.0244140625,1200.0,9.0,max,False
0.608,512.099539541,78.46501677296497,2.142331531265748,399.24300768800003,82.782697,30.07383485299998,76.32268524169922,5.215632915496826,1.600000023841858,5.122000217437744,26.4,1568.0244140625,1800.0,4.0,off,True
0.609,1518.6520561559998,143.43397870921683,6.591098460193384,1364.415447814,146.844458,7.392150341999951,136.84288024902344,8.570075988769531,6.400000095367432,0.0,25.5,392.0244140625,1800.0,12.0,off,False
0.61,142.294497281,70.66002415947291,0.6917929583010316,41.427432021,76.533391,24.333674259999995,69.96823120117188,4.710243225097656,1.7000000476837158,3.194999933242798,47.9,392.0244140625,1200.0,11.0,max,True
0.607,390.25248862300003,83.42998863232167,1.7661702729466675,254.86462488100003,88.462758,46.925105742000014,81.663818359375,5.575575828552246,1.600000023841858,6.585999965667725,47.6,3136.0263671875,600.0,2.0,std,True
0.609,134.380995276,63.87104308085526,0.661623830366981,62.814865156,68.308542,3.257588119999994,63.20941925048828,4.07961893081665,1.7000000476837158,0.996999979019165,32.2,98.0244140625,1000.0,17.0,std,True
0.611,2550.1113939879997,123.78356443112654,9.09498868649763,2422.782555901,123.430774,3.898064086999895,114.6885757446289,7.203649044036865,2.4000000953674316,0.0,25.4,98.0244140625,1200.0,16.0,off,False
0.609,269.38507120099996,80.36661600873028,1.3596274833396556,139.199070717,85.444118,44.741882483999944,79.00698852539062,5.4347710609436035,1.600000023841858,6.913000106811523,45.7,3136.0263671875,1200.0,1.0,max,True
0.608,199.298224183,123.05618049472265,0.9424338516562462,55.270809951,134.464322,9.563092232000002,122.1137466430664,7.914608001708984,4.099999904632568,0.0,40.6,392.0244140625,1000.0,13.0,std,False
0.611,1670.533346339,71.19368622799091,7.354662637903022,1595.9228221340002,70.854329,3.7561952049998126,63.83902359008789,4.272718906402588,1.7000000476837158,1.3559999465942383,25.4,98.0244140625,800.0,15.0,off,True
0.611,172.859332975,117.59841994175306,0.8243339432179093,39.844518692,129.171766,3.8430482830000017,116.77408599853516,7.539422035217285,3.4000000953674316,0.0,45.6,98.0244140625,1000.0,15.0,max,False
0.608,4825.737361977001,75.31162064875193,14.260282452951145,4754.767950218001,68.061946,2.9074657589997344,61.05133819580078,4.067732810974121,1.7000000476837158,0.9940000176429749,25.4,24.5244140625,600.0,18.0,off,True
0.608,151.00407327599999,65.36146163187652,0.6859397812905789,71.284163765,71.794092,7.925817510999977,64.67552185058594,4.35244607925415,1.7000000476837158,2.305000066757202,50.7,392.0244140625,600.0,13.0,std,True
0.609,199.47825068,148.7730299691244,0.9563338021322131,32.68817681,158.551149,8.238924870000005,147.8166961669922,9.254708290100098,12.199999809265137,0.0,44.0,392.0244140625,1600.0,6.0,std,False
0.609,185.033490921,109.19593080939356,0.8722918933779359,61.362235297,120.745847,2.9254086240000134,108.32363891601562,7.047729969024658,1.600000023841858,0.0,36.7,24.5244140625,800.0,18.0,std,False
0.607,650.309047781,83.3865313011111,2.183040090173602,473.43048385900005,89.984514,86.89404992199995,81.2034912109375,5.6811442375183105,1.600000023841858,6.526000022888184,27.0,3136.0263671875,1000.0,2.0,off,True
