accuracy,latency,energy,avg energy edge (J),avg latency edge (ms),avg latency cloud (ms),avg latency transfer (ms),avg energy cloud (J),avg energy cloud gpu (J),utilization cloud cpu (%),utilization cloud gpu (%),utilization edge cpu (%),tensor size (KB),index,qos,strategy,cpu-freq,layer,edge-accelerator,server-accelerator
0.699,3926.77561343,17.021676482308973,17.021676482308973,3926.775603707,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,6,1465.9578473261015,edge,1800,19,off,False
0.699,4417.260620179,79.26243839428048,17.143725015374233,4303.258724433,68.640981,45.36091474599972,62.11871337890625,4.073919773101807,1.7000000476837158,0.0,25.1,591.021484375,6,1465.9578473261015,energy,1600,16,off,True
0.699,117.190161587,90.39726201758224,0.3310083554728627,8.453066863,98.394032,10.343062723999992,90.06625366210938,6.726884841918945,1.7000000476837158,11.090999603271484,85.5,588.025390625,6,1465.9578473261015,latency,1400,0,off,True
0.699,2747.592300632,90.1136866436322,8.39116009333924,2647.5352128060003,89.732083,10.325004825999583,81.72252655029297,5.926411151885986,1.7000000476837158,8.376999855041504,25.3,591.021484375,6,1465.9578473261015,splinter:latency,800,8,off,True
0.699,118.713592928,89.71365973700264,0.3640122150299906,10.551934679,97.772837,10.388821249000005,89.34964752197266,6.716403961181641,1.7000000476837158,11.118000030517578,79.8,588.025390625,7,761.4326320821264,cloud,1800,0,off,True
0.699,3920.921422738,16.966317024394133,16.966317024394133,3920.921413627,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,7,761.4326320821264,edge,1800,19,off,False
0.699,4472.287225041,81.02350887732528,17.29147610144638,4342.87470967,70.233675,59.17884037100015,63.732032775878906,4.199380874633789,1.7000000476837158,0.0,25.1,591.021484375,7,761.4326320821264,energy,1600,16,off,True
0.699,133.658465058,91.06500453867297,0.3749105445323228,10.613940292,98.6584,24.386124765999995,90.69009399414062,6.755005836486816,1.7000000476837158,10.914999961853027,85.8,588.025390625,7,761.4326320821264,latency,1400,0,off,True
0.699,150.760616926,89.59783454230322,0.4364270716000915,42.613105381,97.748979,10.398532545000007,89.16140747070312,6.699307918548584,1.7000000476837158,10.949999809265137,38.1,591.021484375,7,761.4326320821264,splinter:latency,1200,4,off,True
0.699,117.216315429,89.9507126142104,0.3599762250502467,7.855038372,98.07803,11.283247057000011,89.59073638916016,6.728367805480957,1.7999999523162842,10.935999870300291,79.2,588.025390625,8,1519.2610631346156,cloud,1800,0,off,True
0.699,3945.808347055,17.037544049460053,17.037544049460053,3945.808337741,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,8,1519.2610631346156,edge,1800,19,off,False
0.699,4394.338682838001,78.80622330422315,17.067522437523937,4310.517815976,69.150368,14.670498862000912,61.73870086669922,4.103220939636231,1.7000000476837158,0.0,25.1,591.021484375,8,1519.2610631346156,energy,1600,16,off,True
0.699,117.227726796,90.01756140659732,0.3310761160699844,8.214055582,98.672895,10.340776214000002,89.68648529052734,6.727818965911865,1.7000000476837158,10.91100025177002,86.8,588.025390625,8,1519.2610631346156,latency,1400,0,off,True
0.699,2750.457311541,90.49433755981012,8.39488840209527,2649.3942380050003,90.420248,10.642825535999592,82.09944915771484,5.938870906829834,1.7000000476837158,8.279999732971191,25.3,591.021484375,8,1519.2610631346156,splinter:latency,800,8,off,True
0.699,116.205207892,90.08312038571512,0.3561840453830957,7.72130657,97.96278,10.521121322000011,89.72693634033203,6.700772762298584,1.7000000476837158,10.98799991607666,80.5,588.025390625,9,487.0114551792082,cloud,1800,0,off,True
0.699,3921.275379886,16.95207686930542,16.95207686930542,3921.275370164,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,9,487.0114551792082,edge,1800,19,off,False
0.699,4395.927733983,80.75669490969457,17.066082116725827,4295.757491547,70.987449,29.18279343600008,63.69061279296875,4.1994309425354,1.7000000476837158,0.0,25.1,591.021484375,9,487.0114551792082,energy,1600,16,off,True
0.699,117.257840841,90.70475426271872,0.3300060327382445,8.2371139,98.779755,10.240971941000012,90.37474822998048,6.7046990394592285,1.7999999523162842,10.90999984741211,86.5,588.025390625,9,487.0114551792082,latency,1400,0,off,True
0.699,151.073694203,89.30105966608893,0.437663975170958,43.215421888,97.429197,10.429075315000006,88.86339569091797,6.628122806549072,1.7999999523162842,10.989999771118164,38.2,591.021484375,9,487.0114551792082,splinter:latency,1200,4,off,True
0.699,118.230209467,90.59362952733444,0.3616272690336585,7.689604405,99.532425,11.008180061999994,90.23200225830078,6.760081768035889,1.7000000476837158,10.857000350952148,80.6,588.025390625,10,118.8000000000006,cloud,1800,0,off,True
0.699,3921.526279695,16.975419975983012,16.975419975983012,3921.526270029,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,10,118.8000000000006,edge,1800,19,off,False
0.699,4423.332090587,82.0771394679615,18.53789004779549,4343.478823706,68.759675,11.093591880999398,63.539249420166016,4.049575805664063,1.7000000476837158,0.0,25.1,591.021484375,10,118.8000000000006,energy,1600,16,off,True
0.699,117.535001964,92.03162193183746,0.3690471637710571,8.375387565,98.608276,10.551338399000002,91.6625747680664,6.674498081207275,1.7999999523162842,10.920000076293944,84.6,588.025390625,10,118.8000000000006,latency,1400,0,off,True
0.699,119.604730645,92.25399291141969,0.3741863928649902,10.593845359,98.176795,10.834090285999991,91.87980651855467,6.650284767150879,1.7999999523162842,10.939000129699709,85.8,588.025390625,10,118.8000000000006,splinter:latency,1400,0,off,True
0.699,128.126605444,94.5060904828261,0.3928550091932892,15.655763380000002,100.837102,11.633740064000008,94.1132354736328,6.795200824737549,1.7000000476837158,10.5600004196167,39.7,588.025390625,11,9617.357104363646,cloud,1800,0,off,True
0.699,3930.451965882,17.01399324002385,17.01399324002385,3930.45195629,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,11,9617.357104363646,edge,1800,19,off,False
0.699,4400.4066128330005,80.45570929875865,17.138280709891465,4320.318393195,68.92572,11.16249963800074,63.31742858886719,4.05599308013916,1.7000000476837158,0.0,25.1,591.021484375,11,9617.357104363646,energy,1600,16,off,True
0.699,116.790881638,91.3218706822674,0.3305376744549036,8.361466315000001,98.006153,10.423262323000005,90.9913330078125,6.618875980377197,1.7000000476837158,10.949000358581545,85.8,588.025390625,11,9617.357104363646,latency,1400,0,off,True
0.699,4377.287290088,79.91233386186622,17.073333159961916,4296.493270798001,69.107379,11.686640289999602,62.8390007019043,4.066675186157227,1.7000000476837158,0.0,25.1,591.021484375,11,9617.357104363646,splinter:latency,1600,16,off,True
0.699,119.258015632,91.83574063882617,0.3690887223222613,10.549101655,98.57049,10.138423976999988,91.4666519165039,6.6488871574401855,1.7000000476837158,10.888999938964844,80.3,588.025390625,12,10287.6,cloud,1800,0,off,True
0.699,3918.5343722,16.706012247080775,16.706012247080775,3918.534362867,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,12,10287.6,edge,1800,19,off,False
0.699,4380.781071259,83.04532088182032,16.806726826644528,4296.068118181,73.314368,11.39858507800028,66.23859405517578,4.350039958953857,1.7000000476837158,0.0,25.1,591.021484375,12,10287.6,energy,1600,16,off,True
0.699,124.613744829,94.73998588215169,0.3476824153548122,10.656032971999998,103.657634,10.300077856999993,94.39230346679688,7.007233142852783,1.7000000476837158,10.20400047302246,85.2,588.025390625,12,10287.6,latency,1400,0,off,True
0.699,4392.819030543,82.96389840881008,16.850952852169456,4308.827534141,73.010159,10.981337401999935,66.11294555664062,4.369397163391113,1.7000000476837158,0.0,25.1,591.021484375,12,10287.6,splinter:latency,1600,16,off,True
0.699,123.506041711,94.56061508241264,0.3772120672759413,10.542688854,102.443249,10.520103856999995,94.18340301513672,6.996553897857666,1.7000000476837158,10.36299991607666,80.6,588.025390625,13,1909.951045490068,cloud,1800,0,off,True
0.699,3910.64301177,16.701674908954118,16.701674908954118,3910.643001789,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,13,1909.951045490068,edge,1800,19,off,False
0.699,4444.5184165480005,83.78908941770123,17.001690125709043,4303.632675673,73.768604,67.11713687500001,66.78739929199219,4.378339767456055,1.7000000476837158,0.0,25.1,591.021484375,13,1909.951045490068,energy,1600,16,off,True
0.699,156.22789633000002,92.942050345783,0.4353441079900145,8.307926362,101.776763,46.14320696800003,92.50670623779295,6.913451194763184,1.7000000476837158,10.427000045776367,85.6,588.025390625,13,1909.951045490068,latency,1400,0,off,True
0.699,2798.403662005,92.78460870429409,8.44815240546596,2659.230259501,92.972265,46.20113750400003,84.33645629882812,6.083653926849365,1.7000000476837158,7.952000141143799,25.3,591.021484375,13,1909.951045490068,splinter:latency,800,8,off,True
0.699,167.879120754,94.83516822300868,0.5060590311141491,10.634200293,103.57098,53.673940461000015,94.32910919189452,7.016672134399414,1.7000000476837158,10.303999900817873,81.8,588.025390625,14,140.79306865939495,cloud,1800,0,off,True
0.699,3931.642010851,16.770359078911163,16.770359078911163,3931.642001426,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,14,140.79306865939495,edge,1800,19,off,False
0.699,4421.334209482,81.90978212611873,16.942031576802325,4307.718372609999,72.509325,41.10651187200072,64.9677505493164,4.303424835205078,1.7000000476837158,0.0,25.1,591.021484375,14,140.79306865939495,energy,1600,16,off,True
0.699,121.234509588,94.18891779103464,0.3391558281440138,8.387240344,102.558294,10.288975243999984,93.84976196289062,6.954843997955322,1.7000000476837158,10.37399959564209,85.7,588.025390625,14,140.79306865939495,latency,1400,0,off,True
0.699,144.184509079,93.50390335692312,0.4647569335832834,32.239446873,101.499624,10.44543820600002,93.03914642333984,6.882968902587891,1.7000000476837158,10.40999984741211,38.4,591.021484375,14,140.79306865939495,splinter:latency,1800,3,off,True
0.699,121.066160833,94.47790784734792,0.3684565534026146,7.708117082,102.854755,10.503288751,94.10945129394533,6.980588912963867,1.7000000476837158,10.284000396728516,81.2,588.025390625,15,2996.7190210387525,cloud,1800,0,off,True
