accuracy,latency,energy,avg energy edge (J),avg latency edge (ms),avg latency cloud (ms),avg latency transfer (ms),avg energy cloud (J),avg energy cloud gpu (J),utilization cloud cpu (%),utilization cloud gpu (%),utilization edge cpu (%),tensor size (KB),index,qos,strategy,cpu-freq,layer,edge-accelerator,server-accelerator
0.603,445.310333879,2.2268458689148183,2.2268458689148183,445.310320416,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,25,1381.5929729653594,splinter:latency_exhaustive,800,22,std,False
0.603,443.84426357,2.220520142042518,2.220520142042518,443.844249514,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,26,3124.2707232798884,splinter:latency_exhaustive,800,22,std,False
0.603,444.198431635,2.22153997802372,2.22153997802372,444.198418617,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,27,1620.2976772064394,splinter:latency_exhaustive,800,22,std,False
0.603,442.293662869,2.444083168138945,2.444083168138945,442.293652647,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,28,2719.140428187633,splinter:latency_exhaustive,800,22,std,False
0.603,433.545723649,2.408152822401309,2.408152822401309,433.54571339,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,29,1993.0224787557224,splinter:latency_exhaustive,800,22,std,False
0.603,443.384257921,2.233892049049306,2.233892049049306,443.384243754,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,31,513.3462952224331,splinter:latency_exhaustive,800,22,std,False
0.609,131.938433124,66.04269380462353,0.6513363827485203,58.014382416,70.377904,3.546146707999995,65.391357421875,4.209535121917725,1.7000000476837158,0.9950000047683716,42.2,98.0244140625,32,397.0850656676463,splinter:latency_exhaustive,800,17,max,True
0.603,442.888538201,2.227113395038854,2.227113395038854,442.888524164,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,33,1116.5490935342848,splinter:latency_exhaustive,800,22,std,False
0.609,133.320435514,66.83489358561904,0.6574338688221693,58.227405433,70.794052,4.298978081000001,66.17745971679688,4.244087219238281,1.7000000476837158,0.9959999918937684,42.2,98.0244140625,34,382.0343242994687,splinter:latency_exhaustive,800,17,max,True
0.609,132.064529933,66.65349176095864,0.6514776008023977,58.193089213,70.644315,3.227125719999975,66.00201416015625,4.237340927124023,1.7000000476837158,0.9959999918937684,42.2,98.0244140625,35,280.9225165722753,splinter:latency_exhaustive,800,17,max,True
0.603,444.296888531,2.234480169281304,2.234480169281304,444.296875586,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,36,1062.5381732033352,splinter:latency_exhaustive,800,22,std,False
0.603,442.812024096,2.227774758650696,2.227774758650696,442.812007411,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,37,2069.04539656878,splinter:latency_exhaustive,800,22,std,False
0.603,444.9349270400001,2.2382696492542027,2.2382696492542027,444.934912521,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,38,1076.2456365234257,splinter:latency_exhaustive,800,22,std,False
0.603,443.027495539,2.2290779677782537,2.2290779677782537,443.027481835,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,39,5026.8,splinter:latency_exhaustive,800,22,std,False
0.603,442.604885638,2.2272458231763004,2.2272458231763004,442.604871342,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,40,2737.824797428054,splinter:latency_exhaustive,800,22,std,False
0.603,443.507157487,2.231211881424344,2.231211881424344,443.507145228,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,41,901.276402434922,splinter:latency_exhaustive,800,22,std,False
0.609,130.30450495,64.79144244922227,0.6465221001011731,58.382293575000006,68.406781,3.515430374999994,64.1449203491211,4.097433090209961,1.7000000476837158,0.9950000047683716,42.3,98.0244140625,43,291.2074084777813,splinter:latency_exhaustive,800,17,max,True
0.603,443.116440583,2.2282632046780586,2.2282632046780586,443.11642586,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,44,1127.542785716662,splinter:latency_exhaustive,800,22,std,False
0.603,443.43796099,2.231094626105463,2.231094626105463,443.437948361,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,45,775.7406038118551,splinter:latency_exhaustive,800,22,std,False
0.609,130.306932721,64.56782832709271,0.6453086432548284,58.156764461,68.78011,3.3700582600000217,63.92251968383789,4.1172637939453125,1.7000000476837158,0.9959999918937684,42.3,98.0244140625,46,327.43148734354304,splinter:latency_exhaustive,800,17,max,True
0.603,442.608784564,2.226078854758096,2.226078854758096,442.608770286,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,47,1266.4902689855503,splinter:latency_exhaustive,800,22,std,False
0.603,442.84125839,2.2288585957803724,2.2288585957803724,442.841244983,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,48,1074.0114553075275,splinter:latency_exhaustive,800,22,std,False
0.603,443.21528582,2.23062201627748,2.23062201627748,443.21527258,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,49,2307.330236718428,splinter:latency_exhaustive,800,22,std,False
0.603,434.023951592,2.2879632873286244,2.2879632873286244,434.023940518,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,30,428.3201012301792,splinter:latency_exhaustive,1400,22,max,False
0.603,430.425806316,2.2441852542900684,2.2441852542900684,430.425794483,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,42,438.448475326602,splinter:latency_exhaustive,1000,22,max,False
