layer,img,client,server,network,total
3,41,22.229532,78.6281,7.652679,108.510311
3,42,29.930151,85.866,6.03062,121.826771
3,43,23.076488,95.5832,9.392514,128.052202
3,44,17.12665,96.55,8.57575,122.2524
3,45,17.819144,89.7925,6.160458,113.772102
3,46,16.874652,98.0168,6.100181,120.991633
3,47,30.83457,78.8507,5.809021,115.494291
3,48,18.273548,79.6064,5.70976,103.589708
3,49,17.525406,89.4444,5.882971,112.852777
3,50,17.320519,88.6885,6.096542,112.105561
3,51,16.351675,100.9188,5.967307,123.237782
3,52,16.734079,88.2621,6.059781,111.05596
3,53,16.419138,82.5572,6.094859,105.071197
3,54,25.552004,88.7948,6.238742,120.585546
3,55,19.214596,90.8306,5.805132,115.850328
3,56,26.08437,89.7449,5.885693,121.714963
3,57,20.343326,87.4401,5.950623,113.734049
3,58,19.657925,87.3414,7.024758,114.024083
3,59,25.260044,80.377,7.593843,113.230887
3,60,16.750858,84.5287,6.019308,107.298866
3,61,15.460405,88.6409,5.941685,110.04299
3,62,15.394924,90.6023,5.771362,111.768586
3,63,17.727867,94.7759,9.246123,121.74989
3,64,18.911228,88.0574,7.511195,114.479823
3,65,24.924399,93.0893,5.953802,123.967501
3,66,25.665782,94.4126,5.921047,125.999429
3,67,20.826804,84.5896,5.87102,111.287424
3,68,15.520368,84.0615,5.806959,105.388827
3,69,20.376234,85.6306,5.829643,111.836477
3,70,28.54374,97.0054,9.864157,135.413297
3,71,17.068856,88.3688,8.434361,113.872017
3,72,17.753905,88.4229,6.917254,113.094059
3,73,17.298057,91.8279,9.418074,118.544031
3,74,17.338279,79.6149,5.980041,102.93322
3,75,16.687692,84.4742,5.9072,107.069092
3,76,17.722812,83.5009,12.308455,113.532167
3,77,17.553833,97.362,9.903185,124.819018
3,78,17.074115,89.1916,8.003577,114.269292
3,79,17.148577,87.4164,5.876663,110.44164
3,80,19.749592,86.1909,6.073764,112.014256
3,81,15.951957,90.8887,5.798667,112.639324
3,82,15.293112,81.0484,5.866068,102.20758
3,83,18.320456,84.4012,5.833907,108.555563
3,84,16.613841,82.9344,5.938607,105.486848
3,85,19.822092,84.5054,5.837687,110.165179
3,86,25.085436,83.5224,6.010974,114.61881
3,87,16.345288,85.4937,5.818621,107.657609
3,88,16.319399,90.6391,5.892659,112.851158
3,89,16.452398,87.2843,5.941894,109.678592
3,90,15.963217,86.5565,6.008811,108.528528
3,91,16.750377,91.8779,10.01798,118.646257
3,92,15.988606,84.387,5.939385,106.314991
3,93,16.303844,93.6916,9.475603,119.471047
3,94,15.7527,80.8525,5.916471,102.521671
3,95,15.689016,80.0495,5.838592,101.577108
3,96,16.446065,83.7588,5.859131,106.063996
3,97,16.110754,82.7137,6.101811,104.926265
3,98,15.316094,86.606,5.770592,107.692686
3,99,23.374007,89.0501,7.516161,119.940268
4,0,22.390683,2862.0906,7.028182,2891.509465
4,1,22.202277,80.6433,7.494984,110.340561
4,2,21.956039,86.6248,6.095982,114.676821
4,3,25.677008,85.6868,5.948343,117.312151
4,4,29.015518,97.9136,5.945462,132.87458
4,5,18.508383,89.6555,8.069724,116.233607
4,6,17.671464,78.8744,5.973987,102.519851
4,7,17.423244,80.8758,6.310548,104.609592
4,8,17.504762,82.948,5.73041,106.183172
4,9,18.728455,87.2131,5.904218,111.845773
4,10,16.314012,87.1231,5.807053,109.244165
4,11,17.442429,83.6851,5.789934,106.917463
4,12,17.922554,87.0051,6.10572,111.033374
4,13,17.693112,85.2215,6.660182,109.574794
4,14,17.99661,85.0138,5.880075,108.890485
4,15,18.25783,76.2406,7.17543,101.67386
4,16,17.470096,81.6539,5.852448,104.976444
4,17,17.786945,86.4908,5.889674,110.167419
4,18,20.13374,82.4897,5.912992,108.536432
4,19,18.023887,85.3128,6.126293,109.46298
4,20,17.484522,86.9008,6.003985,110.389307
4,21,41.772987,80.8139,5.903901,128.490788
4,22,22.593017,82.3152,6.071717,110.979934
4,23,26.511188,98.5409,10.018053,135.070141
4,24,27.538957,81.4837,5.754504,114.777161
4,25,16.859897,79.765,6.115919,102.740816
4,26,19.101138,81.362,5.727965,106.191103
4,27,17.331264,86.2227,5.861408,109.415372
4,28,16.241551,80.1658,6.098171,102.505522
4,29,17.242987,85.4251,5.759923,108.42801
4,30,17.045933,85.2016,5.695853,107.943386
4,31,17.072989,85.296,5.840933,108.209922
4,32,24.464613,83.5611,5.997068,114.022781
4,33,17.195321,86.4743,7.787311,111.456932
4,34,16.825435,85.3072,5.934362,108.066997
4,35,16.225718,80.467,6.022286,102.715004
4,36,17.469763,81.6319,11.30237,110.404033
4,37,16.858249,73.9194,5.719739,96.497388
4,38,17.431856,94.406,6.019097,117.856953
4,39,16.237348,87.0631,6.162521,109.462969
4,40,16.558216,93.7497,7.61491,117.922826
4,41,17.018971,89.5018,6.164431,112.685202
4,42,17.319339,100.9799,6.113977,124.413216
4,43,16.941916,93.0501,5.868475,115.860491
4,44,16.998211,114.7778,6.005094,137.781105
4,45,17.151044,97.4297,9.773972,124.354716
4,46,17.349023,92.3432,9.777329,119.469552
4,47,28.899317,83.6528,5.846058,118.398175
4,48,18.199739,77.2969,6.101248,101.597887
4,49,16.239718,81.4973,5.761928,103.498946
4,50,18.892511,85.064,5.626181,109.582692
4,51,16.364699,81.0375,5.969341,103.37154
4,52,16.210349,92.6145,8.531521,117.35637
4,53,15.861444,97.4995,5.845373,119.206317
4,54,16.055331,93.1636,7.778681,116.997612
4,55,15.779834,81.0,6.019341,102.799175
4,56,17.729761,95.1691,8.793511,121.692372
4,57,25.800103,84.0929,5.69153,115.584533
4,58,27.756976,81.3762,5.999621,115.132797
4,59,17.688484,93.0827,9.622033,120.393217
4,60,17.237192,84.2588,8.541199,110.037191
4,61,17.095082,84.0059,5.677421,106.778403
4,62,17.386913,88.9708,5.746943,112.104656
4,63,17.401968,82.1724,5.905045,105.479413
4,64,17.517486,90.1249,6.435939,114.078325
4,65,16.510088,85.0044,5.83458,107.349068
4,66,17.336932,79.9802,6.857146,104.174278
4,67,16.800381,76.3645,5.778513,98.943394
4,68,16.77753,80.4326,6.158507,103.368637
