layer,img,client,server,network,total
1,98,7.076717,178.3076,5.515097,190.899414
1,99,6.963737,175.3442,5.385068,187.693005
2,0,36.193598,12871.5486,22.562848,12930.305046
2,1,31.89635,180.9083,15.795092,228.599742
2,2,28.888735,184.9952,11.261123,225.145058
2,3,28.897476,186.5063,24.035309,239.439085
2,4,27.452214,200.8179,18.212801,246.482915
2,5,28.611183,178.3045,15.762459,222.678142
2,6,28.576202,179.2587,10.612453,218.447355
2,7,28.378463,174.4668,10.58487,213.430133
2,8,29.266527,207.2698,10.197695,246.734022
2,9,27.967671,207.7838,19.400237,255.151708
2,10,29.115585,197.484,27.061195,253.66078
2,11,27.568472,189.1409,21.645707,238.355079
2,12,28.934716,184.8451,58.385833,272.165649
2,13,28.510443,193.1328,20.829106,242.472349
2,14,28.724181,169.1788,29.172241,227.075222
2,15,29.094974,179.7832,18.435158,227.313332
2,16,28.737848,173.2143,19.348825,221.300973
2,17,28.81931,155.3161,16.36422,200.49963
2,18,28.695756,175.6293,9.862088,214.187144
2,19,29.462896,174.6911,21.049767,225.203763
2,20,28.78283,190.5899,16.574877,235.947607
2,21,28.253316,197.3498,9.912735,235.515851
2,22,28.576776,176.2643,11.106846,215.947922
2,23,28.811384,491.9265,27.177542,547.915426
2,24,28.93555,217.1011,11.967695,258.004345
2,25,27.454788,228.4012,186.489314,442.345302
2,26,29.455359,209.7557,10.261732,249.472791
2,27,28.886347,163.149,12.836957,204.872304
2,28,29.074993,169.6216,13.588536,212.285129
2,29,28.001208,162.3067,14.428935,204.736843
2,30,28.934291,179.9416,17.072773,225.948664
2,31,27.901654,182.3145,18.047391,228.263545
2,32,28.388278,161.9872,18.301858,208.677336
2,33,28.446537,167.5304,9.990245,205.967182
2,34,28.240983,179.2882,19.838853,227.368036
2,35,28.647183,162.131,13.394463,204.172646
2,36,28.955124,176.4811,11.937294,217.373518
2,37,28.873847,189.0115,19.824335,237.709682
2,38,29.0584,187.3556,120.226567,336.640567
2,39,28.465629,205.6238,17.787781,251.87721
2,40,28.718164,177.4155,11.05082,217.184484
2,41,28.808218,191.8701,19.548762,240.22708
2,42,28.48,330.2285,18.959003,377.667503
2,43,28.721497,173.5675,10.396703,212.6857
2,44,28.379445,167.433,16.40639,212.218835
2,45,28.893513,183.8882,18.434208,231.215921
