layer,img,client,server,network,total
2,87,94.648435,346.0719,42.873072,483.593407
2,88,135.896435,344.5975,41.351502,521.845437
2,89,107.888786,361.2184,43.718062,512.825248
2,90,94.952562,336.3102,46.956568,478.21933
2,91,95.324891,346.6674,43.208099,485.20039
2,92,103.227276,353.3681,48.995072,505.590448
2,93,103.227462,353.228,43.920612,500.376074
2,94,103.13487,356.6022,43.632882,503.369952
2,95,115.555339,367.5252,43.657866,526.738405
2,96,103.921825,350.267,51.106607,505.295432
2,97,105.367181,427.0706,53.651853,586.089634
2,98,172.060929,358.7736,42.178882,573.013411
2,99,127.923625,351.6733,43.480276,523.077201
3,0,46.456781,883.0567,12.662802,942.176283
3,1,39.422702,324.3302,10.63828,374.391182
3,2,37.020726,327.7874,10.103162,374.911288
3,3,38.089493,375.0786,10.781969,423.950062
3,4,37.579554,310.5359,10.158906,358.27436
3,5,37.087467,309.0722,10.263564,356.423231
3,6,35.015191,372.2609,16.932654,424.208745
3,7,34.524287,332.685,18.022546,385.231833
3,8,70.12025,336.8301,11.426008,418.376358
3,9,50.565184,384.4945,10.396126,445.45581
3,10,36.672859,346.3551,10.353886,393.381845
3,11,48.395502,356.2654,10.583875,415.244777
3,12,42.467801,344.1297,10.083959,396.68146
3,13,37.861273,346.1519,10.173849,394.187022
3,14,35.037764,349.0164,10.864443,394.918607
3,15,40.692393,366.764,10.932593,418.388986
3,16,40.726245,337.4543,10.123554,388.304099
3,17,31.0616,340.0644,10.230316,381.356316
3,18,40.960632,351.4891,11.046957,403.496689
3,19,31.183821,361.8552,11.33166,404.370681
3,20,36.286604,338.884,10.678649,385.849253
3,21,73.477143,362.5575,10.110661,446.145304
3,22,36.135957,349.6302,16.621932,402.388089
3,23,36.427287,342.4314,10.115163,388.97385
3,24,32.65027,392.3084,10.16878,435.12745
3,25,31.017822,358.3412,10.832903,400.191925
3,26,36.147605,349.328,10.221271,395.696876
3,27,40.7383,350.9521,10.673966,402.364366
3,28,37.607201,384.8901,34.556356,457.053657
3,29,43.140369,329.9942,15.325545,388.460114
3,30,32.136645,316.1876,10.305758,358.630003
