layer,img,client,server,network,total
4,36,69.464522,91.1707,10.027396,170.662618
4,37,68.804586,85.7567,17.742147,172.303433
4,38,69.506744,162.8102,12.649771,244.966715
4,39,69.232562,97.0877,18.485618,184.80588
4,40,68.566459,102.987,9.919256,181.472715
4,41,69.450856,90.6052,10.066514,170.12257
4,42,68.825659,87.0042,9.923947,165.753806
4,43,68.970084,93.2442,10.055595,172.269879
4,44,69.528374,86.5079,9.79618,165.832454
4,45,69.4933,89.1552,9.990754,168.639254
4,46,68.766716,90.9103,11.085491,170.762507
4,47,68.765494,87.0273,10.036789,165.829583
4,48,68.992918,86.493,9.906171,165.392089
4,49,69.043398,100.2125,10.717909,179.973807
4,50,69.17599,103.9915,10.15115,183.31864
4,51,68.881029,103.7377,9.969085,182.587814
4,52,69.344061,86.4638,9.985797,165.793658
4,53,69.21747,86.759,9.957612,165.934082
4,54,69.100176,94.8107,10.432609,174.343485
4,55,69.076472,90.7866,10.069872,169.932944
4,56,99.98363,87.1734,10.613866,197.770896
4,57,69.273043,93.089,10.117889,172.479932
4,58,69.136694,86.6817,9.957413,165.775807
4,59,69.495708,87.0631,9.868102,166.42691
4,60,69.196952,86.242,10.103246,165.542198
4,61,69.341766,85.8873,9.897454,165.12652
4,62,68.687792,88.0248,10.059871,166.772463
4,63,69.062361,94.7417,9.958171,173.762232
4,64,69.223655,89.7763,9.872667,168.872622
4,65,69.329321,89.1703,9.9116,168.411221
4,66,69.038454,85.3289,10.084488,164.451842
4,67,69.115472,85.9866,19.117563,174.219635
4,68,69.020825,86.0654,10.190681,165.276906
4,69,69.356358,88.9402,10.572362,168.86892
4,70,68.947252,91.6668,9.945441,170.559493
4,71,68.9414,95.8766,9.915111,174.733111
4,72,69.49869,86.6865,10.027631,166.212821
4,73,68.64183,86.746,11.20758,166.59541
4,74,70.067664,87.0146,10.142286,167.22455
4,75,68.865141,85.683,10.010903,164.559044
4,76,70.001109,94.7036,10.008623,174.713332
4,77,69.90863,85.3412,9.811987,165.061817
4,78,69.532967,86.3685,9.896026,165.797493
4,79,68.845216,86.0819,10.128701,165.055817
4,80,69.143861,85.9231,10.017578,165.084539
4,81,68.866401,89.7533,9.815984,168.435685
4,82,69.699873,86.5759,9.782199,166.057972
4,83,69.598504,85.457,9.741446,164.79695
4,84,69.426561,88.1659,10.50108,168.093541
4,85,68.917474,85.8659,9.98089,164.764264
4,86,101.073878,86.5192,21.959036,209.552114
4,87,68.916585,85.8785,9.918957,164.714042
4,88,68.955344,101.4371,9.945287,180.337731
4,89,69.368692,85.0987,10.142042,164.609434
4,90,68.77655,87.8977,9.997066,166.671316
4,91,68.722014,85.1632,9.983302,163.868516
4,92,68.905104,85.9886,9.957763,164.851467
4,93,68.841327,85.6256,10.823999,165.290926
4,94,68.989122,94.541,10.04243,173.572552
4,95,68.844327,86.6721,9.815869,165.332296
4,96,69.537282,85.8413,9.65918,165.037762
4,97,68.664051,85.7592,10.03411,164.457361
4,98,69.115676,85.7742,9.783427,164.673303
4,99,69.23549,87.3862,9.969591,166.591281
5,0,77.974388,166.5092,10.917049,255.400637
5,1,69.674133,90.9059,10.832452,171.412485
5,2,69.70391,91.6539,10.532706,171.890516
5,3,69.855854,85.1339,10.465598,165.455352
5,4,69.739632,88.2256,10.334864,168.300096
5,5,69.752558,86.4288,10.252148,166.433506
5,6,69.92189,87.0286,10.279026,167.229516
5,7,69.56606,85.582,10.207218,165.355278
5,8,69.423136,86.2098,10.233522,165.866458
5,9,69.873965,84.7415,10.207969,164.823434
5,10,69.571097,85.0873,10.23522,164.893617
5,11,69.758207,87.2359,10.306798,167.300905
5,12,69.80178,92.7571,15.769932,178.328812
5,13,69.31236,84.9311,10.539695,164.783155
5,14,69.68867,84.8933,10.148242,164.730212
5,15,69.311749,85.557,10.167663,165.036412
5,16,69.445007,85.4779,10.415243,165.33815
5,17,69.252916,84.7126,11.02023,164.985746
5,18,69.269415,86.3723,10.521979,166.163694
5,19,69.975352,84.8654,10.376214,165.216966
5,20,69.263213,85.0513,10.296164,164.610677
5,21,69.800429,84.9307,10.421616,165.152745
5,22,68.922346,86.5025,10.287966,165.712812
5,23,69.576876,84.6344,10.364142,164.575418
5,24,69.241601,85.581,16.305759,171.12836
5,25,69.302823,86.0734,10.267793,165.644016
5,26,69.255935,88.0448,10.423314,167.724049
5,27,69.258194,92.7553,11.09588,173.109374
5,28,69.278435,85.795,10.484657,165.558092
5,29,125.689964,86.8186,20.43206,232.940624
5,30,69.303212,92.7678,10.447351,172.518363
5,31,69.495228,102.9483,20.182656,192.626184
5,32,69.894057,85.3911,11.445384,166.730541
5,33,69.492302,85.3122,13.680259,168.484761
5,34,69.188788,85.3029,10.233803,164.725491
5,35,69.658856,87.1555,10.162646,166.977002
5,36,69.65669,88.0031,10.389699,168.049489
5,37,69.118436,84.4881,10.346259,163.952795
5,38,69.675653,85.0978,10.455625,165.229078
5,39,68.89105,88.137,10.472779,167.500829
5,40,69.067733,93.9416,10.237817,173.24715
5,41,69.18377,88.1455,10.224985,167.554255
5,42,69.112863,85.4815,10.453625,165.047988
5,43,69.370286,84.9098,10.271334,164.55142
5,44,69.999278,86.6306,10.33681,166.966688
5,45,68.887532,85.1078,10.268906,164.264238
5,46,69.494266,85.2541,10.311566,165.059932
5,47,69.269046,92.7593,10.20878,172.237126
5,48,69.542673,94.8098,10.350106,174.702579
5,49,69.612264,84.6621,10.464331,164.738695
5,50,70.946693,93.6579,10.488018,175.092611
5,51,68.802014,85.4964,10.47754,164.775954
5,52,69.556487,85.9835,10.169623,165.70961
5,53,69.572932,86.7595,10.376593,166.709025
5,54,69.343657,86.4042,10.287639,166.035496
5,55,69.822651,85.4775,10.462996,165.763147
5,56,69.180621,86.2056,10.464091,165.850312
5,57,70.047889,84.9591,10.256996,165.263985
5,58,69.426767,85.3797,11.009883,165.81635
5,59,97.858399,85.619,20.192288,203.669687
5,60,69.399842,85.0601,10.300625,164.760567
5,61,69.100345,85.2448,10.214998,164.560143
5,62,69.112364,86.8214,10.163991,166.097755
5,63,69.404712,85.2405,10.403444,165.048656
5,64,69.074716,86.7828,10.196628,166.054144
5,65,69.145752,88.4164,10.608726,168.170878
5,66,69.321638,93.3404,10.550633,173.212671
5,67,70.010501,84.8955,10.402466,165.308467
5,68,69.231862,85.37,10.128964,164.730826
5,69,69.086734,87.7375,10.387989,167.212223
5,70,69.182252,85.517,10.500088,165.19934
5,71,69.440267,85.9718,10.144397,165.556464
5,72,69.748319,85.4489,10.451838,165.649057
5,73,68.864088,85.2639,10.228138,164.356126
5,74,69.842207,87.3549,10.162707,167.359814
5,75,69.356601,85.5985,10.475328,165.430429
5,76,68.995513,85.9759,10.158205,165.129618
5,77,69.491711,86.6713,10.45359,166.616601
5,78,69.540914,85.9854,10.205723,165.732037
5,79,69.867429,89.1084,10.413018,169.388847
5,80,69.330898,87.4344,10.280353,167.045651
5,81,69.696597,85.6092,10.375889,165.681686
5,82,69.616579,88.2622,10.250526,168.129305
5,83,69.141993,86.3967,10.116456,165.655149
